;idequipos;modelo;area;marca;nombre_sede;categoria;fecha_registro;fecha_mant;observaciones
5568;2177;EN-V7;Cubículo 214;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:49;Equipo funcionando correctamente 
5569;2179;EN-V7;Cubículo 201;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 11:14;Equipo funcionando correctamente
5570;2182;EN-V7;Cubículo 210;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:37;Equipo funcionando correctamente 
5571;2184;EN-V7;Cubículo 215;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:53;Equipo funcionando correctamente 
5572;2187;EN-V7;Cubículo 217;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:01;Equipo funcionando correctamente 
5573;2190;EN-V7;Cubículo 212;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:42;Equipo funcionando correctamente 
5574;2192;EN-V7;Cubículo 209;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:30;Equipo funcionando correctamente 
5575;2193;EN-V7;Cubículo 202;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:00;Equipo funcionando correctamente 
5576;2196;EN-V7;Cubículo 202;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:00;Equipo funcionando correctamente 
5577;2197;EN-V7;Cubículo 203;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:03;Equipo funcionando correctamente 
5578;2198;EN-V7;Cubículo 212;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:43;Equipo funcionando correctamente 
5579;2199;EN-V7;Cubículo 202;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:00;Equipo funcionando correctamente 
5580;2200;EN-V7;Cubículo 210;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:37;Equipo funcionando correctamente 
5581;2201;EN-V7;Cubículo 203;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:04;Equipo funcionando correctamente 
5582;2202;EN-V7;Cubículo 207;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:19;Equipo funcionando correctamente 
5583;2204;EN-V7;Cubículo 210;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:37;Equipo funcionando correctamente 
5584;2206;EN-V7;Cubículo 219;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:08;Equipo funcionando correctamente 
5585;2207;EN-V7;Cubículo 211;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:40;Equipo funcionando correctamente 
5586;2209;EN-V7;Cubículo 201;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 11:15;Equipo funcionando correctamente 
5587;2211;EN-V7;Cubículo 214;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:50;Equipo funcionando correctamente 
5588;2212;EN-V7;Cubículo 201;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 11:15;Equipo funcionando correctamente
5589;2216;EN-V7;Cubículo 205;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:11;Equipo funcionando correctamente 
5590;2217;EN-V7;Cubículo 215;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:54;Equipo funcionando correctamente 
5591;2220;EN-V7;Cubículo 215;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:54;Equipo funcionando correctamente 
5592;2221;EN-V7;Cubículo 208;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:27;Equipo funcionando correctamente 
5593;2223;EN-V7;Cubículo 205;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:12;Equipo funcionando correctamente 
5594;2226;EN-V7;Cubículo 208;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:27;Equipo funcionando correctamente 
5595;2227;EN-V7;Cubículo 205;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:12;Equipo funcionando correctamente 
5596;2228;EN-V7;Cubículo 208;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:28;Equipo funcionando correctamente 
5597;2229;EN-V7;Cubículo 206;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:16;Equipo funcionando correctamente 
5598;2230;EN-V7;Cubículo 206;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:16;Equipo funcionando correctamente 
5599;2231;EN-V7;Cubículo 219;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:08;Equipo funcionando correctamente 
5600;2236;EN-V7;Cubículo 219;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:08;Equipo funcionando correctamente 
5601;2239;EN-V7;Cubículo 203;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:04;Equipo funcionando correctamente 
5602;2241;EN-V7;Cubículo 206;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:17;Equipo funcionando correctamente 
5603;2245;EN-V7;Cubículo 214;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:50;Equipo funcionando correctamente 
5604;2246;EN-V7;Cubículo 218;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:04;Equipo funcionando correctamente 
5605;2248;EN-V7;Cubículo 218;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:04;Equipo funcionando correctamente 
5606;2249;EN-V7;Cubículo 216;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:57;Equipo funcionando correctamente 
5607;2250;EN-V7;Cubículo 216;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:58;Equipo funcionando correctamente 
5608;2251;EN-V7;Cubículo 209;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:31;Equipo funcionando correctamente 
5609;2252;EN-V7;Cubículo 218;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:04;Equipo funcionando correctamente 
5610;2253;EN-V7;Cubículo 204;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:08;Equipo funcionando correctamente 
5611;2254;EN-V7;Cubículo 217;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 21:01;Equipo funcionando correctamente 
5612;2256;EN-V7;Cubículo 204;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:08;Equipo funcionando correctamente 
5613;2257;EN-V7;Cubículo 207;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:20;Equipo en buen estado 
5614;2259;EN-V7;Cubículo 207;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 19:20;Equipo funcionando correctamente 
5615;2261;EN-V7;Cubículo 213;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:46;Equipo funcionando correctamente 
5616;2263;EN-V7;Cubículo 209;ENMIND;Pamplona;Bomba de Infusión;24/09/2020;15/05/2021 20:31;Equipo funcionando correctamente 
5617;3273;EN-V7;Urgencias;ENMIND;CÁCOTA;Bomba de Infusión;4/03/2021;1/04/2021 11:02;Equipo en funcionamiento 
5618;3273;EN-V7;Urgencias;ENMIND;CÁCOTA;Bomba de Infusión;4/03/2021;2/06/2021 15:54;Equipo funcionando correctamente 
5619;3650;EN-V7;Reanimación;ENMIND;Las Mercedes;Bomba de Infusión;28/04/2021;28/04/2021 10:37;Funciona correctamente
5620;3651;EN-V7;Reanimación;ENMIND;Las Mercedes;Bomba de Infusión;28/04/2021;28/04/2021 10:38;Funciona correctamente
5621;2266;MTV1000;Reanimación;MEK ICS;Pamplona;Ventilador Mecánico de Transporte;24/09/2020;27/07/2021 10:04;Equipo se le realizó cambio de sensor de flujo 
5622;2267;MTV1000;OWG-899;MEK ICS;Pamplona;Ventilador Mecánico de Transporte;24/09/2020;28/05/2021 8:10;Equipo funcionando correctamente 
5623;2269;Airvo 2;Estación Enfermería;Fisher & Paykel;Pamplona;Humidificador Alto Flujo ;24/09/2020;15/05/2021 21:12;Equipo funcionando correctamente 
5624;2278;KANGAROO JOEY;Cubículo 216;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:58;Equipo funcionando correctamente 
5625;2279;KANGAROO JOEY;Cubículo 204;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 19:08;Equipo funcionando correctamente 
5626;2280;KANGAROO JOEY;Cubículo 206;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 19:17;Equipo funcionando correctamente 
5627;2288;KANGAROO JOEY;Cubículo 209;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:32;Equipo funcionando correctamente 
5628;2289;KANGAROO JOEY;Cubículo 205;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 19:13;Equipo funcionando correctamente 
5629;2290;KANGAROO JOEY;Cubículo 210;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:37;Equipo funcionando correctamente 
5630;2291;KANGAROO JOEY;Cubículo 212;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:43;Equipo funcionando correctamente 
5631;2292;KANGAROO JOEY;Cubículo 211;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:40;Equipo funcionando correctamente 
5632;2293;KANGAROO JOEY;Cubículo 215;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:54;Equipo funcionando correctamente 
5633;2294;KANGAROO JOEY;Cubículo 218;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 21:05;Equipo funcionando correctamente 
5634;2295;KANGAROO JOEY;Cubículo 217;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 21:01;Equipo funcionando correctamente 
5635;2296;KANGAROO JOEY;Cubículo 213;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:46;Equipo funcionando correctamente
5636;2297;KANGAROO JOEY;Cubículo 203;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 19:05;Equipo funcionando correctamente 
5637;2298;KANGAROO JOEY;Cubículo 201;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 18:57;Equipo funcionando correctamente 
5638;2299;KANGAROO JOEY;Cubículo 219;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 21:09;Equipo funcionando correctamente 
5639;2300;KANGAROO JOEY;Cubículo 207;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 19:20;Equipo funcionando correctamente 
5640;2301;KANGAROO JOEY;Cubículo 208;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:28;Equipo funcionando correctamente 
5641;2302;KANGAROO JOEY;Cubículo 214;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 20:51;Equipo funcionando correctamente 
5642;2304;KANGAROO JOEY;Cubículo 202;COVIDIEN;Pamplona;Bomba de Nutrición;24/09/2020;15/05/2021 19:01;Equipo funcionando correctamente 
5643;2277;BGA-101;Estación Enfermería;WONDFO;Pamplona;Analizador de Gases;24/09/2020;15/05/2021 21:13;Equipo funcionando correctamente 
5644;2286;Vista 120S;Cubículo 201;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 11:16;Equipo funcionando correctamente 
5645;2303;Vista 120S;Cubículo 202;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 19:01;Equipo funcionando correctamente 
5646;2305;Vista 120S;Cubículo 203;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 19:05;Equipo funcionando correctamente 
5647;2306;Vista 120S;Cubículo 204;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 19:09;Equipo funcionando correctamente 
5648;2307;Vista 120S;Cubículo 205;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 19:13;Equipo funcionando correctamente 
5649;2308;Vista 120S;Cubículo 206;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 19:17;Equipo funcionando correctamente 
5650;2309;Vista 120S;Cubículo 207;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:25;Equipo funcionando correctamente 
5651;2310;Vista 120S;Cubículo 208;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:28;Equipo funcionando correctamente 
5652;2311;Vista 120S;Cubículo 209;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:32;Equipo funcionando correctamente 
5653;2312;Vista 120S;Cubículo 210;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:38;Equipo funcionando correctamente 
5654;2313;Vista 120S;Cubículo 211;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:41;Equipo funcionando correctamente 
5655;2314;Vista 120S;Cubículo 212;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:43;Equipo funcionando correctamente 
5656;2315;Vista 120S;Cubículo 213;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:47;Equipo funcionando correctamente 
5657;2316;Vista 120S;Cubículo 214;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:51;Equipo funcionando correctamente 
5658;2317;Vista 120S;Cubículo 215;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:55;Equipo funcionando correctamente 
5659;2319;Vista 120S;Cubículo 216;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 20:58;Equipo funcionando correctamente 
5660;2321;Vista 120S;Cubículo 217;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 21:02;Equipo funcionando correctamente 
5661;2323;Vista 120S;Cubículo 218;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 21:05;Equipo funcionando correctamente 
5662;2324;Vista 120S;Cubículo 219;Drager;Pamplona;Monitor de Signos Vitales;24/09/2020;15/05/2021 21:10;Equipo funcionando correctamente 
5663;2377;Vista 120S;Estación Enfermería;Drager;Pamplona;Monitor de Signos Vitales;7/10/2020;15/05/2021 21:16;Equipo funcionando correctamente 
5664;2378;Vista 120S;Estación Enfermería;Drager;Pamplona;Monitor de Signos Vitales;7/10/2020;15/05/2021 21:16;Equipo funcionando correctamente 
5665;3358;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:09;Equipo funcionando correctamente 
5666;3360;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:10;Equipo funcionando correctamente 
5667;3361;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:10;Equipo funcionando correctamente 
5668;3362;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:11;Equipo funcionando correctamente 
5669;3363;Vista 120S;Procedimiento;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:05;Se realizó cambio de Brazalete 
5670;3364;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:12;Equipo funcionando correctamente 
5671;3365;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:12;Equipo funcionando correctamente 
5672;3366;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:12;Equipo funcionando correctamente 
5673;3368;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:13;Equipo funcionando correctamente 
5674;3369;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:13;Equipo funcionando correctamente 
5675;3371;Vista 120S;Reanimación;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:15;Se realizó cambio de brazalete 
5676;3374;Vista 120S;Triage;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:08;Equipo funcionando correctamente 
5677;3375;Vista 120S;Triage;Drager;Pamplona;Monitor de Signos Vitales;17/03/2021;27/07/2021 10:08;Equipo funcionando correctamente 
5678;3669;Vista 120S;Reanimación;Drager;Pamplona;Monitor de Signos Vitales;7/05/2021;27/07/2021 10:15;Equipo funcionando correctamente 
5679;3671;Vista 120S;Triage;Drager;Pamplona;Monitor de Signos Vitales;7/05/2021;27/07/2021 10:09;Equipo funcionando correctamente 
5680;3672;Vista 120S;Camas;Drager;Pamplona;Monitor de Signos Vitales;7/05/2021;27/07/2021 10:14;Equipo funcionando correctamente 
5681;2287;LYNIX;Cubículo 201;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 18:16;Equipo funcionando correctamente 
5682;2325;LYNIX;Cubículo 202;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 19:01;Equipo funcionando correctamente 
5683;2326;LYNIX;Cubículo 203;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 19:05;Equipo funcionando correctamente 
5684;2328;LYNIX;Cubículo 204;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 19:09;Equipo funcionando correctamente 
5685;2329;LYNIX;Cubículo 205;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 19:14;Equipo funcionando correctamente 
5686;2330;LYNIX;Cubículo 206;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 19:18;Equipo funcionando correctamente 
5687;2331;LYNIX;Cubículo 207;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:25;Equipo funcionando correctamente 
5688;2332;LYNIX;Cubículo 208;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:29;Equipo funcionando correctamente 
5689;2333;LYNIX;Cubículo 209;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:35;Equipo funcionando correctamente 
5690;2334;LYNIX;Cubículo 210;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:38;Equipo funcionando correctamente 
5691;2335;LYNIX;Cubículo 211;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:41;Equipo funcionando correctamente 
5692;2336;LYNIX;Cubículo 212;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:43;Equipo funcionando correctamente 
5693;2337;LYNIX;Cubículo 213;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:47;Equipo funcionando correctamente 
5694;2338;LYNIX;Cubículo 214;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:51;Equipo funcionando correctamente 
5695;2339;LYNIX;Cubículo 215;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:55;Equipo funcionando correctamente 
5696;2341;LYNIX;Cubículo 216;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 20:59;Equipo funcionando correctamente 
5697;2343;LYNIX;Cubículo 217;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 21:02;Equipo funcionando correctamente 
5698;2344;LYNIX;Cubículo 218;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 21:06;Equipo funcionando correctamente 
5699;2345;LYNIX;Cubículo 219;MUBI;Pamplona;Cama Hospitalaria ;24/09/2020;15/05/2021 21:10;Equipo funcionando correctamente 
5700;2361;DIGITAL DE BRAZO;PYP;PRECISION CARE;La Gabarra;Tensiómetro;1/10/2020;26/05/2021 15:52;Funciona correctamente
5701;2362;DIGITAL DE BRAZO;Consultorio 1;PRECISION CARE;La Gabarra;Tensiómetro;1/10/2020;27/01/2021 22:07;Funciona correctamente
5702;2362;DIGITAL DE BRAZO;Consultorio 1;PRECISION CARE;La Gabarra;Tensiómetro;1/10/2020;26/05/2021 17:46;Equipo debe ser enviado a laboratorio de mantenimiento . Para mantenimiento correctivo
5703;2371;H003-C;Sala de Partos;PHLEGM SUCTION;La Gabarra;Aspirador de Secreciones;1/10/2020;28/01/2021 8:36;Funciona correctamente
5704;2371;H003-C;Sala de Partos;PHLEGM SUCTION;La Gabarra;Aspirador de Secreciones;1/10/2020;26/05/2021 8:54;Equipo sin reservorio 
5705;2499;H003-C;Procedimientos;PHLEGM SUCTION;Filogringo ;Aspirador de Secreciones;29/10/2020;16/03/2021 12:58;Equipo con partes oxidadas
5706;6671;H003-C;OES 117;PHLEGM SUCTION;Puerto Santander;Aspirador de Secreciones;22/05/2021;22/05/2021 19:39;Funciona correctamente
5707;6830;H003-C;Urgencias;PHLEGM SUCTION;La Gabarra;Aspirador de Secreciones;26/05/2021;26/05/2021 9:42;Funciona correctamente
5708;830;ADSTATION;Urgencias;ADC;La Gabarra;Equipo de Órganos;29/01/2020;28/01/2021 9:03;Funciona correctamente
5709;830;ADSTATION;Urgencias;ADC;La Gabarra;Equipo de Órganos;29/01/2020;25/05/2021 17:44;Funciona correctamente
5710;3179;LYNX;Odontología;MTI;Salazar;Scaler Ultrasonico;2/03/2021;7/05/2021 15:48;Equipo requiere puntas para su correcto funcionamiento
5711;2386;FLETA 40;Consulta Externa;HANIL SCIENTIFIC;Campo Dos;Centrifuga;19/10/2020;19/03/2021 11:12;Funciona correctamente
5712;2386;FLETA 40;Consulta Externa;HANIL SCIENTIFIC;Campo Dos;Centrifuga;19/10/2020;21/07/2021 13:27;Funciona correctamente
5713;2394;FLETA 40;Toma de Muestras;HANIL SCIENTIFIC;Petrolea;Centrifuga;19/10/2020;21/07/2021 16:38;Funciona correctamente
5714;2508;FLETA 40;Laboratorio;HANIL SCIENTIFIC;ORU;Centrifuga;29/10/2020;16/03/2021 13:21;Equipo presenta falla en sistema de puerta, enviado. Mantenimiento correctivo
5715;2508;FLETA 40;Laboratorio;HANIL SCIENTIFIC;ORU;Centrifuga;29/10/2020;26/06/2021 13:34;Funciona correctamente
5716;3354;FLETA 40;Sala Era;HANIL SCIENTIFIC;PACELLI;Centrifuga;16/03/2021;16/03/2021 22:57;Funciona correctamente
5717;3354;FLETA 40;Sala Era;HANIL SCIENTIFIC;PACELLI;Centrifuga;16/03/2021;26/06/2021 10:29;Funciona correctamente
5718;3638;ELX 800;Laboratorio;BIOTEK;Principal;Lector de Microplacas;20/04/2021;21/04/2021 16:59;Funciona correctamente
5719;2645;VST-305;Almacén;ACARE;Seccional Cúcuta;Regulador De Oxigeno;22/12/2020;22/12/2020 15:11;Funciona correctamente
5720;2645;VST-305;Almacén;ACARE;Seccional Cúcuta;Regulador De Oxigeno;22/12/2020;30/06/2021 14:33;Funciona correctamente
5721;3624;VITALSAVE GRAPHICS T1;GWU 071;BIOROHM;San Vicente De Paul Gramalote;Ventilador Mecánico;10/04/2021;23/06/2021 10:48;Equipo no cuenta con celda de oxigeno ni circuito de paciente
5722;2652;TWIN;Estación Enfermería;Sunbeam;Pamplona;Manta Termica;20/01/2021;15/05/2021 21:17;Equipo funcionando correctamente 
5723;2653;TWIN;Estación Enfermería;Sunbeam;Pamplona;Manta Termica;20/01/2021;15/05/2021 21:17;Equipo funcionando correctamente 
5724;2654;TWIN;Estación Enfermería;Sunbeam;Pamplona;Manta Termica;20/01/2021;15/05/2021 21:17;Equipo funcionando correctamente 
5725;2655;TWIN;Estación Enfermería;Sunbeam;Pamplona;Manta Termica;20/01/2021;15/05/2021 21:18;Equipo funcionando correctamente 
5726;2656;TWIN;Estación Enfermería;Sunbeam;Pamplona;Manta Termica;20/01/2021;15/05/2021 21:18;Equipo funcionando correctamente 
5727;2657;TWIN;Estación Enfermería;Sunbeam;Pamplona;Manta Termica;20/01/2021;15/05/2021 21:18;Equipo funcionando
